Date,Actual_NAV,Synthetic_NAV,Actual_Returns,Synthetic_Returns
2015-01-05,115.8000030517578,117.26296215295278,0.014964618775983719,0.012554361134554048
2015-01-06,117.12000274658205,118.495291783932,0.011334482171420189,0.010454275377550528
2015-01-07,116.43000030517578,117.81846513871868,-0.005908836993974954,-0.00572821916695641
2015-01-08,115.94000244140624,117.53803739256976,-0.0042173997009502945,-0.0023830051503876907
2015-01-09,117.26000213623048,118.87561032636036,0.011320872784881022,0.011315651351022016
2015-01-12,118.55999755859376,119.77693663967769,0.011025431201653892,0.007553496580917723
2015-01-13,118.16000366210938,119.51310868203437,-0.0033794717396937453,-0.0022050901799294123
2015-01-14,117.97000122070312,119.36094930683548,-0.0016093040146014643,-0.001273971707598337
2015-01-15,120.94000244140624,122.40781598179586,0.02486420983066415,0.025206134368176824
2015-01-16,122.5199966430664,123.9458388238241,0.01297967953352017,0.012486462408484214
2015-01-20,124.1999969482422,125.23368041222149,0.013618890362551296,0.010336748857268308
2015-01-21,124.2300033569336,125.03119293091675,0.00024156831944978564,-0.0016181857468427767
2015-01-22,125.2300033569336,125.73631522476943,0.008017360134577187,0.005623728188761169
2015-01-23,124.2300033569336,124.96172253377358,-0.008017360134577146,-0.006179507129954381
2015-01-26,122.98999786376952,123.84582222567838,-0.010031679362329654,-0.008970047845125636
2015-01-27,124.4000015258789,124.88004188918396,0.011399158685807192,0.008316188810081141
2015-01-28,123.41999816894533,124.16579083253485,-0.00790903451402992,-0.005735916213689034
2015-01-29,120.76000213623048,121.71403024051033,-0.02178803552843412,-0.01994341662006485
2015-01-30,123.4499969482422,124.09283339332232,0.022031068542067805,0.019355663090532455
2015-02-02,122.41999816894533,123.27746628720847,-0.008378450604819716,-0.006592303603532178
2015-02-03,121.0500030517578,122.08724625100034,-0.011254031870982307,-0.009701715943584856
2015-02-04,121.58000183105467,122.84931030681393,0.004368788786280421,0.006222562491008618
2015-02-05,121.79000091552734,122.37627567139266,0.0017257602352123193,-0.0038579597658951344
2015-02-06,118.63999938964844,119.61135516542032,-0.026204564931172653,-0.02285274521295637
