Date,Actual_NAV,Synthetic_NAV,Actual_Returns,Synthetic_Returns
2015-01-05,83.43963645539502,84.37339964257696,0.006921635963337539,0.0022694712243575025
2015-01-06,84.11833506390013,83.9342260322883,0.008101104520946254,-0.005218713118518858
2015-01-07,83.91437986268923,83.7541881026803,-0.002427566577857777,-0.002147292044167132
2015-01-08,83.54348436384187,83.55215526707123,-0.00442972454056363,-0.002415125807448266
2015-01-09,84.08343827687887,83.88661906781529,0.0064423515273712584,0.0039950632334016375
2015-01-12,84.36529883971008,83.90570989347063,0.0033465472132489815,0.0002275530217131794
2015-01-13,84.41747228932974,83.85378631983042,0.0006182319549847023,-0.0006190239774234876
2015-01-14,84.75148364327775,83.76461306911841,0.003948854399898715,-0.0010640032293573764
2015-01-15,85.81017977930063,83.96105451177199,0.012414392679795385,0.0023424146740111318
2015-01-16,84.89015041463277,83.36247982232959,-0.01077957227725775,-0.0071547286548702
2015-01-20,85.25714194193357,83.72170436295298,0.004313816474305578,0.0042999293543167704
2015-01-21,84.62876784812103,83.58084768983126,-0.0073976348036656515,-0.0016838560401519396
2015-01-22,84.69309417576822,83.80515090066982,0.0007598112845324128,0.0026800729689172168
2015-01-23,85.19083306745888,83.70010066973933,0.005859769361362923,-0.0012542919546475787
2015-01-26,84.98548920374223,83.91837279343916,-0.0024133082750559197,0.002604393687234762
2015-01-27,84.99300124620116,83.92232699764625,8.838815362974037e-05,4.7118538146579225e-05
2015-01-28,85.7661546211594,84.08584872825634,0.009055545565632825,0.0019465931528464147
2015-01-29,85.5350556141971,84.19299536114038,-0.0026981612896518486,0.001273441684763225
2015-01-30,86.37561917862338,84.49461960949569,0.009779151459280391,0.0035761317730019703
2015-02-02,86.19609126879298,84.18622870303882,-0.0020806188236676933,-0.003656505799462893
2015-02-03,85.23076222816559,83.66200518306174,-0.0112624040467648,-0.006246419307977312
2015-02-04,85.53429905140688,83.7908755730252,0.003555026310967833,0.0015391842149706583
2015-02-05,85.01328744632964,83.58737514526585,-0.006109886824983445,-0.0024316245050648665
2015-02-06,83.99589593440064,83.54646479079801,-0.012039627445236746,-0.0004895520296852343
2015-02-09,83.8418304874558,83.38729021792003,-0.0018358862873351233,-0.0019070393655275788
2015-02-10,83.6998948735307,83.29518920419837,-0.001694331935218544,-0.0011051074283783039
2015-02-11,83.54569545350753,83.32652786147237,-0.0018439883935383555,0.00037616534261489823
2015-02-12,83.79079161443683,83.42792730266441,0.0029293830711261543,0.0012161528588840067
2015-02-13,83.30433426585822,83.25768894367805,-0.005822536358679412,-0.002042628776386923
2015-02-17,82.66424072094416,82.98441970390749,-0.007713468873623268,-0.003287608514190923
2015-02-18,83.0871854433595,82.98113909798393,0.005103372563940763,-3.95335748895123e-05
2015-02-19,82.83707330189077,82.58184010434212,-0.0030147771374327767,-0.004823539293109977
2015-02-20,82.85532798464178,82.65224643818647,0.0002203442364661228,0.0008522011357173136
2015-02-23,83.25292463339177,82.81343248364647,0.004787208363286428,0.0019482722640203974
2015-02-24,83.82333415273273,83.09791937575082,0.006828160262910099,0.0034293876546690237
2015-02-25,83.9062330911846,83.45727291299292,0.0009884833850594978,0.0043151353003467305
2015-02-26,83.45803873939687,83.4394325993945,-0.005355927143731797,-0.00021378868578147324
2015-02-27,83.72722626862138,83.6469873348914,0.0032202330968848095,0.0024844010941780592
2015-03-02,83.07253592495258,83.27561873399233,-0.007850055624474076,-0.004449597599385092
2015-03-03,82.80276659485519,83.12111959951281,-0.003252679137209028,-0.0018569976842728968
2015-03-04,82.81517358108337,83.13631185580745,0.00014982659774910026,0.0001827558167348105
2015-03-05,82.82831264150398,83.15009399130238,0.00015864264569407215,0.00016576382725073688
2015-03-06,81.91414656096157,83.0867130424844,-0.011098237432758635,-0.000762538128830259
2015-03-09,82.28063477803198,83.28451865972494,0.0044640739820713,0.002377883585059305
2015-03-10,82.72399396225667,83.45089840352688,0.0053739128967175975,0.0019957343431410094
2015-03-11,82.87796999910043,83.54619100116086,0.0018595924532818528,0.0011412487285437328
2015-03-12,82.82685263152757,83.42881517844937,-0.0006169689980392351,-0.0014059091205398788
2015-03-13,82.83853351204914,83.3823460065228,0.0001410177564890531,-0.0005571470493763295
2015-03-16,83.1480116264074,83.53498708106432,0.0037289585455398985,0.0018289426779963896
2015-03-17,83.30213027257145,83.62069280040524,0.0018518300849573973,0.0010254599414408283
2015-03-18,84.26924445049669,83.73990236030099,0.011542841579767956,0.0014245836057404611
2015-03-19,83.908454850801,83.6231857342182,-0.004290582576390673,-0.001394771646881538
2015-03-20,84.19189372217488,83.7240545216106,0.003372261180764755,0.0012055029942975525
2015-03-23,84.32805402564891,83.8271419178727,0.0016159550833414668,0.0012305183306407638
2015-03-24,84.61830125919181,84.03363661493493,0.0034359725441387022,0.002460310300341106
2015-03-25,84.2313029812815,83.94022487453962,-0.004583948624620562,-0.0011122176890668114
2015-03-26,83.75382849572176,83.6700224521694,-0.005684738490956502,-0.0032241782438714875
2015-03-27,83.96031446995914,83.6721638311707,0.0024623573768632317,2.5592817316262844e-05
2015-03-30,84.06414058197599,83.65379062618382,0.0012358454035674919,-0.00021960974458879527
2015-03-31,84.24543581954106,83.93489502016058,0.002154307693688543,0.003354697323646967
2015-04-01,84.73650772211862,83.87194526653343,0.005812139151571189,-0.0007502644882944564
2015-04-02,84.33028819922136,83.74858636300145,-0.004805441569932218,-0.00147188324250668
2015-04-06,84.45326908885981,83.86707483550448,0.0014572617543803928,0.0014138117093910308
2015-04-07,84.53088669550839,84.08473575235074,0.0009186377473879333,0.0025919463200974263
2015-04-08,84.38243759147088,83.95770893237469,-0.0017576960596038904,-0.0015118423730322013
2015-04-09,83.97439679668264,83.87299724271266,-0.0048473421971779755,-0.001009489845887679
2015-04-10,84.06562484532031,83.99778768468116,0.0010857896435496207,0.001486744283812731
2015-04-13,84.21494193323325,84.02714174245068,0.0017746211574886596,0.0003494012247853154
2015-04-14,84.42865697784214,84.12403817439521,0.002534518480319055,0.00115249197439563
2015-04-15,84.50699591623261,84.1927780981057,0.000927441219940002,0.0008167921548712902
2015-04-16,84.49430699134201,84.17018903393728,-0.00015016363419852148,-0.000268337683621982
2015-04-17,84.67663343393626,84.2561974818216,0.0021555299359489826,0.0010213180623274201
2015-04-20,84.49505334008443,84.25108366029963,-0.002146696850351688,-6.0695555573451774e-05
2015-04-21,84.3526335525863,84.1934475398526,-0.0016869620649762633,-0.0006843335581830872
2015-04-22,83.8322118275128,84.03539139887422,-0.006188707251395656,-0.001879061740921642
2015-04-23,83.98848174786853,84.04329565710113,0.0018623444128694471,9.405425959918902e-05
2015-04-24,84.35337851099207,84.21497062908595,0.004335194277271748,0.002040613342176057
2015-04-27,84.2625475174788,84.24553429017386,-0.0010773715679003547,0.00036285848054309753
2015-04-28,83.65042811255461,84.0082723324967,-0.0072909447790513926,-0.002820288226522828
2015-04-29,83.38960504826699,83.80795829439103,-0.0031228834348637187,-0.0023873034508460236
2015-04-30,83.44184449140792,84.02105239516162,0.0006262541624185273,0.00253942050196531
2015-05-01,82.84218416257083,83.42233516458653,-0.00721251383231739,-0.007151309954883821
2015-05-04,82.619821245767,83.21244098470599,-0.0026877838222847342,-0.0025192135247825475
2015-05-05,82.31977626151144,82.82539393578737,-0.003638244784882567,-0.0046621632975085555
2015-05-06,81.90188946887557,82.49255115095926,-0.005089312579485644,-0.004026704232127247
2015-05-07,82.35821302131306,82.78152079551045,0.0055561237260998335,0.003496857499887651
2015-05-08,82.59216350411343,83.10672134149235,0.0028366184376180425,0.0039207234747485244
2015-05-11,81.63849508610558,82.6204156904244,-0.01161389895910816,-0.005868767850245757
2015-05-12,81.86008648899565,82.5036458125532,0.0027106233758542385,-0.0014143292779158542
2015-05-13,81.54588379718999,82.35507704249139,-0.0038456744082171978,-0.0018023773047428054
2015-05-14,81.99567199208133,82.58216160926699,0.005500612083742,0.002753589330296081
2015-05-15,82.6314696892539,82.81773838201597,0.007724131656145011,0.0028485740566697444
2015-05-18,81.9696895068264,82.44492427565031,-0.008041058173244586,-0.004511784244464712
2015-05-19,81.57458798371474,82.44767622821986,-0.004831747069804652,3.3378727261305544e-05
2015-05-20,81.86729220765403,82.49464473112364,0.0035817568486276046,0.0005695142871774899
2015-05-21,82.28715692232691,82.7417085351009,0.0051154949804025655,0.0029904313816084575
2015-05-22,82.14669564921816,82.70289848010053,-0.0017084232361635758,-0.0004691607228838885
2015-05-26,82.6562286909696,83.11485436267218,0.006183563396728493,0.004968789204642187
2015-05-27,82.73274236379287,83.35710055308746,0.0009252573227093377,0.002910356420416931
2015-05-28,82.6817245090234,83.32018798307502,-0.000616848784168271,-0.00044292261939338424
2015-05-29,82.78452477851903,83.45880524799875,0.0012425528851315428,0.001662287248018231
2015-06-01,82.3625656089816,83.17402576961285,-0.0051101122856474475,-0.0034180509795698065
2015-06-02,81.76287822762812,82.70080030834681,-0.00730770362069515,-0.0057058295864977175
2015-06-03,81.03397255123768,82.14279245713982,-0.00895484825126187,-0.006770174966632993
2015-06-04,81.44264161048703,82.29110817884454,0.00503050759855645,0.001803956013359073
2015-06-05,80.72541862677505,82.25575783629958,-0.008845486085326806,-0.0004296689927301177
2015-06-08,80.90441971341829,82.31078324177012,0.0022149519131271344,0.0006687314099294102
2015-06-09,80.50723684556874,82.25857314311548,-0.004921375295461919,-0.0006345057373156969
2015-06-10,80.18682496381848,81.99485627786032,-0.003987854968227989,-0.0032110999786985213
2015-06-11,80.94141131118323,82.44190101554051,0.0093663516881332,0.005437298161494212
2015-06-12,80.83759794619804,82.43826664495688,-0.0012833973914298307,-4.408499379618509e-05
2015-06-15,81.09313085613127,82.56420733912185,0.0031560794412932324,0.0015265312765398852
2015-06-16,81.42616499408173,82.65000933331969,0.0040984007759759505,0.0010386757706436277
2015-06-17,81.37460996109559,82.64896615526226,-0.0006333512199031197,-1.2621712316832368e-05
2015-06-18,81.24588098299037,82.51556712100437,-0.0015831830816130156,-0.0016153475642594504
2015-06-19,81.79670654248973,82.67639231170365,0.006756856150583836,0.0019471315924001168
2015-06-22,80.97486219425183,82.41544490330007,-0.010098217256245599,-0.003161242010741769
2015-06-23,80.71761511683552,82.36905131597912,-0.0031819327496237755,-0.0005630819599073806
2015-06-24,81.0126018309512,82.60580037022322,0.0036478902557715623,0.0028701249232225196
2015-06-25,80.71690574840379,82.4488976596887,-0.0036566785673165358,-0.0019012213486750676
2015-06-26,80.26573743984925,82.25188693743902,-0.0056051942105057205,-0.0023923482416272402
2015-06-29,81.31951484842439,82.20152156908848,0.013043174832454091,-0.000612518407281464
2015-06-30,81.11309869811377,82.26475361570596,-0.0025415617826550154,0.0007689363629351393
2015-07-01,80.62403834506132,82.06167373445815,-0.006047613461592339,-0.0024716655489848654
2015-07-02,80.9051309131299,82.09519310320401,0.0034803974180369094,0.0004083821756279629
2015-07-06,81.6004313505165,82.40197117709573,0.008557303154655273,0.003729893228184677
2015-07-07,81.79310704650415,82.27709148918746,0.0023584260085907725,-0.0015166434618197006
2015-07-08,82.2697658139219,82.41005335836209,0.005810700498837849,0.0016147210298324234
2015-07-09,81.34169101184332,82.0991330181762,-0.011344984933657412,-0.0037799799177543557
2015-07-10,80.79923870758796,81.96681201816246,-0.006691146141280956,-0.001613022479153618
2015-07-13,80.398391722329,82.17504394112723,-0.004973371015640945,0.0025372204238258917
2015-07-14,80.77225729313955,82.4123817072472,0.004639383705167458,0.002884034788111212
2015-07-15,81.12023139415622,82.63398443155175,0.004298836094471592,0.0026853406428099208
2015-07-16,81.13307200330199,82.86285237542474,0.0001582785546267026,0.002765830383087498
2015-07-17,81.15733264949476,83.04274017205127,0.0002989781980689949,0.002168557001122957
2015-07-20,80.97628597676893,83.12400359797728,-0.0022333029942769094,0.0009780950214322375
2015-07-21,81.31164750202957,83.25784552309219,0.004132925910546883,0.001608852824893118
2015-07-22,81.32452178195194,83.38686202079232,0.0001583200096995552,0.0015484022910612202
2015-07-23,81.72475005124099,83.5256431440178,0.004909302183594854,0.0016629210024675257
2015-07-24,81.76287822762812,83.46593767511368,0.00046643501382710544,-0.0007150716360111279
2015-07-27,82.08668277991409,83.52288909422285,0.003952466785191235,0.0006820985861039444
2015-07-28,81.85288147502615,83.4889358309224,-0.0028522884571394653,-0.0004065971230890989
2015-07-29,81.59396965607483,83.59439338720867,-0.003168149569372527,0.0012623350370567497
2015-07-30,81.78806804779572,83.7111332661658,0.002376007617024071,0.0013955294871391898
2015-07-31,82.35748761488313,83.79102785091956,0.006938011192790509,0.0009539529553504125
2015-08-03,82.59070811849664,83.71613242597294,0.0028278049115784314,-0.0008942355635867471
2015-08-04,82.05922326667555,83.41071860482032,-0.006455960149475103,-0.00365487842616304
2015-08-05,81.70892906362559,83.19503235789797,-0.004277934778956741,-0.0025891827403355778
2015-08-06,82.05850078574748,83.29945898780355,0.0042691303560069725,0.0012544155996392977
2015-08-07,82.48672186590152,83.7858398686157,0.005204916192679462,0.005821963487801095
2015-08-10,82.01877521695863,83.60484286143512,-0.005689146191286232,-0.002162570517878745
2015-08-11,82.64239176230835,83.56663891955955,0.007574579221256689,-0.0004570629168759939
2015-08-12,82.59070811849664,83.34157651863441,-0.0006255846502251218,-0.00269684193483239
2015-08-13,82.31905123123673,83.43184811671499,-0.0032946156013549262,0.0010825658475755943
2015-08-14,82.22992659184273,83.62857372420928,-0.0010832598207339212,0.0023551442796327193
2015-08-17,82.44676589521264,83.6878841595841,0.0026335169284434743,0.0007089611937669242
2015-08-18,82.2675922125386,83.31159188422492,-0.002175569335946145,-0.00450651608144878
2015-08-19,82.75388857845579,83.39283017696832,0.005893751180313781,0.0009746388028556275
2015-08-20,83.17587626861048,83.44316905014564,0.005086352051577119,0.0006034533906127429
2015-08-21,83.40652370453505,83.21469544423506,0.002769171093121202,-0.0027418297928562497
2015-08-24,83.65042811255461,82.87433359980822,0.0029200171399133387,-0.004098552720060937
2015-08-25,83.15021108943769,82.91166695388507,-0.00599780102834702,0.00045038006325296255
2015-08-26,82.39304088017764,82.78882770023489,-0.009147766282791705,-0.0014826663783921831
2015-08-27,82.32847717826071,82.84442892898556,-0.000783913431399086,0.0006713776203007114
2015-08-28,82.35386068922054,82.97722515507323,0.0003082724169397392,0.0016016756702905395
2015-08-31,82.08379182409872,83.34354284034033,-0.0032847599539757633,0.004404961352788891
2015-09-01,82.55869684316086,83.15773343263636,0.005768940204951133,-0.00223192865541216
2015-09-02,82.32702695451067,82.83688412082488,-0.0028100679156739137,-0.0038657845189486372
2015-09-03,82.50634448831124,82.95238718229544,0.0021757439403157323,0.0013933721916984311
2015-09-04,82.76264049283675,83.36666797621898,0.0031015645193479984,0.0049817701324869745
2015-09-08,82.33790432454278,83.32103795148733,-0.0051451932610790275,-0.0005474911975959472
2015-09-09,82.20892908789963,83.29413168468194,-0.001567641994457983,-0.00032297499799120515
2015-09-10,82.05416604859923,83.25643159561129,-0.0018843317784189,-0.0004527164480506265
2015-09-11,82.29802843937877,83.26987954714966,0.002967560859191099,0.00016151143294183866
2015-09-14,82.33572872279512,83.4194634995461,0.00045798971881819427,0.0017947637181287045
2015-09-15,81.58822640496905,83.20400061508506,-0.00912017402852527,-0.0025862264441654202
2015-09-16,81.53583998338662,83.2133940072497,-0.0006422893266851725,0.00011288954734498846
2015-09-17,82.28353343791476,83.46662618837017,0.009128329950111112,0.003038545059679582
2015-09-18,82.69556875520792,83.7683950878749,0.004995010501451763,0.00360892383341586
2015-09-21,82.20458552057941,83.68425003230635,-0.0059549330040305345,-0.0010050012956266622
2015-09-22,82.69484004646253,83.76242256476594,0.0059461210209094005,0.0009337007051423041
2015-09-23,82.57833849119058,83.85241099862917,-0.0014098061839053985,0.00107375272935093
2015-09-24,82.74659610199197,83.77365547937501,0.00203547842687832,-0.0009396572586077306
2015-09-25,82.48672186590152,83.75298925712907,-0.0031455453847037294,-0.00024672161712873243
2015-09-28,82.97811545636267,83.86448544209348,0.005939570522030745,0.0013303648871809944
2015-09-29,83.3013956225405,83.6383352945587,0.0038883993752890206,-0.0027002564369066145
2015-09-30,83.40431670700485,83.96662196655893,0.0012347638974407992,0.003917391194000936
2015-10-01,83.40431670700485,83.7662439170759,0.0,-0.002389253218198304
2015-10-02,83.72796509259015,83.81774416552176,0.0038729656133104254,0.0006146201753081044
2015-10-05,83.26173520909403,83.74637684396151,-0.00558395031661619,-0.0008518210873024209
2015-10-06,83.44331655148463,83.68602986209143,0.0021784752445664223,-0.0007208519028122919
2015-10-07,83.18394428557286,83.656245778698,-0.0031132057755277167,-0.00035596604138303473
2015-10-08,82.91158049765778,83.56953663763436,-0.003279607110368802,-0.001037030864278828
2015-10-09,83.02787261621233,83.70789699047344,0.001401621319230825,0.001654262399787755
2015-10-13,83.35210336738551,83.89394842615465,0.0038974781633122468,0.00222016066280285
2015-10-14,83.88401908974136,83.98460874635123,0.006361275401989878,0.0010800703858414127
2015-10-15,83.5464324978452,84.0034712814692,-0.004032564520601813,0.00022456992417711546
2015-10-16,83.42933314569939,83.98431647063438,-0.0014025912190501644,-0.00022805004071008492
2015-10-19,83.50737910167835,84.12654326667354,0.0009350365250940956,0.0016920599917831904
2015-10-20,83.18247730872301,84.11273272983063,-0.0038982840516225427,-0.0001641773217594981
2015-10-21,83.50737910167835,84.32175084155276,0.003898284051622445,0.002481893429214965
2015-10-22,83.48160024351085,84.2599278816569,-0.00030874921774318035,-0.00073344817936958
2015-10-23,83.03885292274165,84.1437765244327,-0.00531764543826777,-0.0013794396750605683
2015-10-26,83.26026670786747,84.29939460784668,0.0026628393036525902,0.0018477226074797095
2015-10-27,83.40284541136664,84.30496100947377,0.0017109813499692672,6.60291557561148e-05
2015-10-28,82.93423959326267,84.35050362749469,-0.005634426716288951,0.0005400669255028573
2015-10-29,82.41263874203845,84.01456599588334,-0.006309191763487411,-0.003990591138349824
2015-10-30,82.63365397555022,84.35229811354341,0.002678222721421707,0.004011865071328576
2015-11-02,82.42425473385504,84.12805200409734,-0.0025372834985225062,-0.0026619868929529484
2015-11-03,82.13729282423077,84.02139130682268,-0.0034875972516086413,-0.001268641863807729
2015-11-04,82.0324961788788,83.92611123104192,-0.0012766862919490296,-0.0011346412963936171
2015-11-05,81.9797927194557,83.99432378298697,-0.0006426769797694425,0.0008124390065016579
2015-11-06,81.31236268039049,83.99439653696392,-0.008174719161924991,8.661769291947988e-07
2015-11-09,81.1808874559157,84.03388130768354,-0.0016182241792214891,0.0004699776960508438
