Date,Actual_NAV,Synthetic_NAV,Actual_Returns,Synthetic_Returns
2015-01-06,86.99095154,86.87325513967437,8.90228760287991e-05,-0.00135388899821969
2015-01-07,87.06034851,86.96417102871827,0.0007974312591461515,0.0010459876142553323
2015-01-08,86.92151642,86.9436701048974,-0.0015959378240158711,-0.0002357676776642576
2015-01-09,87.18373108,87.20810361465499,0.0030121419316334838,0.0030368190611310326
2015-01-12,87.16054535,87.13556096454342,-0.00026597638432932305,-0.0008321799874186712
2015-01-13,87.02178192,86.97024679697905,-0.001593312726162385,-0.0018990086473269754
2015-01-14,87.53834534,87.35978459256752,0.005918475610338862,0.004468976926076327
2015-01-15,88.23222351,87.9942067940284,0.007895312383630554,0.0072359341760163945
2015-01-16,87.73880768,87.64263238402103,-0.005607935803749443,-0.004003429818284986
2015-01-21,87.58457184,87.415040317233,-0.004128701698338913,-0.0026001967409450405
2015-01-22,87.60773468,87.5429632851143,0.0002644275949677701,0.001462327964920639
2015-01-23,88.13968658,87.7637234725667,0.006053613995453593,0.0025185611368086537
2015-01-26,87.99321747,87.68665871482408,-0.0016631661704848775,-0.0008784792798726705
2015-01-27,88.27081299,87.9301728596301,0.003149771950398157,0.0027732455789447777
2015-01-28,88.60997009,88.16075101902982,0.0038348712589116405,0.0026188549199923656
2015-01-29,88.50978851,88.1142760580979,-0.001131229982190976,-0.0005273005800012057
2015-01-30,89.14972687,88.87736052157982,0.007204130061201724,0.008622884181755244
2015-02-02,89.08800507,88.80547174562928,-0.0006925784096930857,-0.0008091809316165837
2015-02-03,88.67942047,88.31640823172879,-0.004596852525076871,-0.00552235282113429
2015-02-04,88.86444855,88.44595230852126,0.0020843090556354202,0.0014657430415533003
2015-02-05,88.47898102,88.09193225109625,-0.004347137505673073,-0.004010703230801815
2015-02-06,87.7850647,87.46297989102118,-0.00787364095793876,-0.007165336969199843
2015-02-09,87.63087463,87.32596292843178,-0.0017579942883168918,-0.0015677992949075996
2015-02-10,87.33786774,87.10638346759379,-0.0033492515283716938,-0.0025176474588495617
2015-02-11,87.17597198,86.9543577599999,-0.0018553921763834855,-0.0017468125802375528
2015-02-12,87.03717804,86.89776018701227,-0.0015933810891884156,-0.000651100206950952
2015-02-13,86.85986328,86.78821541049845,-0.002039308088339054,-0.0012614120473714936
2015-02-18,86.78276062,87.03548269695432,0.004184556402624098,0.002845037310041104
2015-02-19,86.71337128,87.03106645467435,-0.0007998949940830281,-5.0741998418917265e-05
2015-02-20,86.72107697,87.02691950501568,8.885997081673547e-05,-4.765020848173607e-05
