Date,Actual_NAV,Synthetic_NAV,Actual_Returns,Synthetic_Returns
2015-01-05,38.61,38.069535798763916,-0.01388911216066715,-0.014096933316627154
2015-01-06,38.36,37.81825417061924,-0.006496060260907468,-0.00662247633304251
2015-01-07,38.64,38.077498468366365,0.007272759329079878,0.00683161565693376
2015-01-08,39.36,38.73490406841617,0.018462062839735352,0.017117591184924973
2015-01-09,39.46,38.82306428354724,0.0025374284104167444,0.002273402848855087
2015-01-12,39.22,38.53961526376858,-0.006100679826269165,-0.007327830157948584
2015-01-13,39.4,38.623377503334225,0.004578995535687995,0.002171047790207066
2015-01-14,39.22,38.46142142112356,-0.004578995535687892,-0.004202030044210073
2015-01-15,39.4,38.55549403578937,0.004578995535687995,0.002442909090597176
2015-01-16,39.29,38.51383513680464,-0.002795782733519761,-0.001081076051635588
2015-01-20,39.28,38.513659775823896,-0.0002545500841032007,-4.553204824759077e-06
2015-01-21,40.05,39.18859588924752,0.019413190028103055,0.01737280553859795
2015-01-22,40.37,39.45747812059401,0.007958261350481284,0.006837805507176481
2015-01-23,40.66,39.63560866834244,0.007157873335351102,0.0045043342257788735
2015-01-26,40.57,39.635207209882076,-0.002215930981844671,-1.0128783359307968e-05
2015-01-27,40.61,39.63907541039659,0.000985464479850556,9.759030015126198e-05
2015-01-28,40.41,39.30082803405292,-0.004937062607824173,-0.00856979630568775
2015-01-29,39.94,38.97165266423073,-0.011698951102713117,-0.008411061142696907
2015-01-30,39.47,38.50244460232439,-0.011837438312913402,-0.012112791637122679
2015-02-02,39.56,38.6553122603762,0.0022776170797557805,0.003962475434351175
2015-02-03,40.08,39.22856902332486,0.01305895002209796,0.01472107208835032
2015-02-04,40.26,39.2989899775255,0.0044809634350360195,0.00179353526262569
2015-02-05,40.32,39.36536964516984,0.0014892035514678331,0.0016876685634528866
2015-02-06,40.16,39.22482296056519,-0.003976148379639517,-0.0035767016157286307
2015-02-09,39.93,38.99623594603742,-0.005743554308343739,-0.005844657907581479
2015-02-10,39.68,38.83654405491652,-0.006280638658457904,-0.004103466822052857
2015-02-11,39.47,38.64844451127097,-0.005306392741916371,-0.004855131726055642
2015-02-12,39.88,39.120396475480696,0.010334055418881974,0.012137451249486616
2015-02-13,40.51,39.66011491465655,0.015673912120961555,0.013702040613514248
